1,56,51,55,50,0,40,12,9,269,416,73,7,8,415
0,57,52,54,49,0,71,2,26,150,70,0,413,11,414
0,57,52,55,50,1,48,2,9,150,70,0,7,8,415
1,57,52,56,51,0,8,2,12,150,70,0,269,416,73
0,58,53,55,50,1,78,11,9,1,39,193,7,8,415
1,58,53,56,51,0,38,11,12,1,39,193,269,416,73
0,58,53,57,52,1,30,11,2,1,39,193,150,70,0
0,59,55,56,51,1,70,6,12,30,230,141,269,416,73
0,59,55,57,52,0,62,6,2,30,230,141,150,70,0
1,59,55,58,53,0,32,6,11,30,230,141,1,39,193
0,60,56,57,52,1,92,16,2,7,8,417,150,70,0
0,60,56,58,53,1,62,16,11,7,8,417,1,39,193
1,60,56,59,55,0,30,16,6,7,8,417,30,230,141
0,61,57,58,53,0,68,6,11,418,1,7,1,39,193
0,61,57,59,55,1,36,6,6,418,1,7,30,230,141
1,61,57,60,56,0,6,6,16,418,1,7,7,8,417
0,62,58,59,55,1,57,8,6,7,8,58,30,230,141
0,62,58,60,56,0,27,8,16,7,8,58,7,8,417
1,62,58,61,57,1,21,8,6,7,8,58,418,1,7
0,63,59,60,56,1,36,7,16,38,130,230,7,8,417
0,63,59,61,57,0,30,7,6,38,130,230,418,1,7
1,63,59,62,58,0,9,7,8,38,130,230,7,8,58
0,64,60,61,57,0,34,5,6,39,31,419,418,1,7
0,64,60,62,58,0,13,5,8,39,31,419,7,8,58
1,64,60,63,59,1,4,5,7,39,31,419,38,130,230
0,65,61,62,58,1,34,8,8,39,103,420,7,8,58
0,65,61,63,59,0,25,8,7,39,103,420,38,130,230
1,65,61,64,60,0,21,8,5,39,103,420,39,31,419
0,66,63,63,59,1,70,8,7,7,8,98,38,130,230
0,66,63,64,60,1,66,8,5,7,8,98,39,31,419
1,66,63,65,61,0,45,8,8,7,8,98,39,103,420
0,67,64,64,60,1,195,26,5,149,421,149,39,31,419
0,67,64,65,61,0,174,26,8,149,421,149,39,103,420
1,67,64,66,63,1,129,26,8,149,421,149,7,8,98
0,68,67,65,61,0,248,7,8,7,45,46,39,103,420
0,68,67,66,63,1,203,7,8,7,45,46,7,8,98
1,68,67,67,64,1,74,7,26,7,45,46,149,421,149
0,69,68,66,63,1,313,5,8,146,30,422,7,8,98
0,69,68,67,64,1,184,5,26,146,30,422,149,421,149
1,69,68,68,67,1,110,5,7,146,30,422,7,45,46
0,70,71,67,64,1,296,6,26,108,15,118,149,421,149
0,70,71,68,67,1,222,6,7,108,15,118,7,45,46
1,70,71,69,68,1,112,6,5,108,15,118,146,30,422
0,71,74,68,67,1,250,1,7,423,0,0,7,45,46
0,71,74,69,68,1,140,1,5,423,0,0,146,30,422
1,71,74,70,71,1,28,1,6,423,0,0,108,15,118
0,72,75,69,68,1,154,3,5,424,319,347,146,30,422
0,72,75,70,71,1,42,3,6,424,319,347,108,15,118
1,72,75,71,74,1,14,3,1,424,319,347,423,0,0
0,73,77,70,71,1,52,2,6,195,425,0,108,15,118
0,73,77,71,74,1,24,2,1,195,425,0,423,0,0
1,73,77,72,75,1,10,2,3,195,425,0,424,319,347
0,74,79,71,74,0,592,22,1,14,7,10,423,0,0
0,74,79,72,75,0,578,22,3,14,7,10,424,319,347
1,74,79,73,77,0,568,22,2,14,7,10,195,425,0
0,75,80,72,75,1,614,14,3,39,426,121,424,319,347
0,75,80,73,77,1,604,14,2,39,426,121,195,425,0
1,75,80,74,79,0,36,14,22,39,426,121,14,7,10
0,76,81,73,77,1,609,5,2,13,11,206,195,425,0
0,76,81,74,79,0,41,5,22,13,11,206,14,7,10
1,76,81,75,80,1,5,5,14,13,11,206,39,426,121
0,77,84,74,79,0,137,1,22,427,0,0,14,7,10
0,77,84,75,80,1,101,1,14,427,0,0,39,426,121
1,77,84,76,81,1,96,1,5,427,0,0,13,11,206
0,78,86,75,80,1,175,9,14,39,31,58,39,426,121
1,78,86,76,81,1,170,9,5,39,31,58,13,11,206
0,78,86,77,84,1,74,9,1,39,31,58,427,0,0
0,79,87,76,81,1,195,19,5,267,335,347,13,11,206
0,79,87,77,84,1,99,19,1,267,335,347,427,0,0
1,79,87,78,86,1,25,19,9,267,335,347,39,31,58
0,80,88,77,84,1,108,9,1,1,39,428,427,0,0
0,80,88,78,86,1,34,9,9,1,39,428,39,31,58
1,80,88,79,87,1,9,9,19,1,39,428,267,335,347
0,81,90,78,86,1,66,8,9,149,159,429,39,31,58
0,81,90,79,87,1,41,8,19,149,159,429,267,335,347
1,81,90,80,88,1,32,8,9,149,159,429,1,39,428
0,82,91,79,87,0,1085,2,19,43,82,0,267,335,347
0,82,91,80,88,0,1076,2,9,43,82,0,1,39,428
1,82,91,81,90,0,1044,2,8,43,82,0,149,159,429
0,83,92,80,88,0,1155,2,9,423,15,0,1,39,428
0,83,92,81,90,0,1123,2,8,423,15,0,149,159,429
1,83,92,82,91,1,79,2,2,423,15,0,43,82,0
0,84,92,81,90,0,1123,7,8,430,431,432,149,159,429
0,84,92,82,91,1,79,7,2,430,431,432,43,82,0
1,84,92,83,92,1,0,7,2,430,431,432,423,15,0
1,85,94,82,91,0,2144,1,2,14,0,0,43,82,0
0,85,94,83,92,0,2065,1,2,14,0,0,423,15,0
0,85,94,84,92,0,2065,1,7,14,0,0,430,431,432
0,86,95,83,92,1,2342,10,2,13,171,91,423,15,0
0,86,95,84,92,1,2342,10,7,13,171,91,430,431,432
1,86,95,85,94,0,277,10,1,13,171,91,14,0,0
0,87,96,84,92,1,2390,26,7,106,7,426,430,431,432
0,87,96,85,94,0,325,26,1,106,7,426,14,0,0
1,87,96,86,95,1,48,26,10,106,7,426,13,171,91
0,88,97,85,94,1,380,17,1,7,74,39,14,0,0
0,88,97,86,95,0,103,17,10,7,74,39,13,171,91
1,88,97,87,96,0,55,17,26,7,74,39,106,7,426
0,89,98,86,95,1,139,22,10,1,11,433,13,171,91
0,89,98,87,96,1,91,22,26,1,11,433,106,7,426
1,89,98,88,97,0,36,22,17,1,11,433,7,74,39
0,90,99,87,96,1,100,5,26,7,57,60,106,7,426
0,90,99,88,97,0,45,5,17,7,57,60,7,74,39
1,90,99,89,98,1,9,5,22,7,57,60,1,11,433
0,91,100,88,97,0,62,3,17,11,206,60,7,74,39
0,91,100,89,98,1,26,3,22,11,206,60,1,11,433
1,91,100,90,99,1,17,3,5,11,206,60,7,57,60
1,92,101,89,98,0,26,15,22,7,8,94,1,11,433
0,92,101,90,99,0,17,15,5,7,8,94,7,57,60
0,92,101,91,100,0,0,15,3,7,8,94,11,206,60
0,93,102,90,99,0,23,9,5,58,30,7,7,57,60
0,93,102,91,100,0,6,9,3,58,30,7,11,206,60
1,93,102,92,101,1,6,9,15,58,30,7,7,8,94
0,94,103,91,100,1,12,2,3,362,6,0,11,206,60
0,94,103,92,101,0,12,2,15,362,6,0,7,8,94
1,94,103,93,102,0,6,2,9,362,6,0,58,30,7
0,95,104,92,101,0,46,8,15,13,150,365,7,8,94
1,95,104,93,102,0,40,8,9,13,150,365,58,30,7
0,95,104,94,103,1,34,8,2,13,150,365,362,6,0
0,96,105,93,102,1,57,1,9,434,0,0,58,30,7
0,96,105,94,103,0,51,1,2,434,0,0,362,6,0
1,96,105,95,104,0,17,1,8,434,0,0,13,150,365
0,97,106,94,103,1,53,11,2,7,118,159,362,6,0
0,97,106,95,104,1,19,11,8,7,118,159,13,150,365
1,97,106,96,105,0,2,11,1,7,118,159,434,0,0
0,98,107,95,104,0,28,2,8,37,82,0,13,150,365
0,98,107,96,105,1,11,2,1,37,82,0,434,0,0
1,98,107,97,106,0,9,2,11,37,82,0,7,118,159
0,99,108,96,105,0,15,5,1,159,58,435,434,0,0
0,99,108,97,106,1,13,5,11,159,58,435,7,118,159
1,99,108,98,107,0,4,5,2,159,58,435,37,82,0
0,100,109,97,106,0,19,1,11,362,0,0,7,118,159
0,100,109,98,107,1,10,1,2,362,0,0,37,82,0
1,100,109,99,108,0,6,1,5,362,0,0,159,58,435
0,101,110,98,107,1,12,1,2,23,0,0,37,82,0
1,101,110,99,108,0,8,1,5,23,0,0,159,58,435
0,101,110,100,109,1,2,1,1,23,0,0,362,0,0
0,102,111,99,108,1,29,6,5,119,171,11,159,58,435
0,102,111,100,109,0,23,6,1,119,171,11,362,0,0
1,102,111,101,110,0,21,6,1,119,171,11,23,0,0
0,103,112,100,109,1,37,26,1,7,10,46,362,0,0
0,103,112,101,110,1,35,26,1,7,10,46,23,0,0
1,103,112,102,111,0,14,26,6,7,10,46,119,171,11
0,104,113,101,110,0,45,11,1,7,436,15,23,0,0
0,104,113,102,111,1,24,11,6,7,436,15,119,171,11
1,104,113,103,112,0,10,11,26,7,436,15,7,10,46
0,105,114,102,111,0,25,10,6,30,31,9,119,171,11
1,105,114,103,112,1,11,10,26,30,31,9,7,10,46
0,105,114,104,113,0,1,10,11,30,31,9,7,436,15
0,106,115,103,112,1,74,34,26,437,1,7,7,10,46
0,106,115,104,113,0,64,34,11,437,1,7,7,436,15
1,106,115,105,114,1,63,34,10,437,1,7,30,31,9
0,107,116,104,113,0,78,9,11,241,11,302,7,436,15
0,107,116,105,114,1,77,9,10,241,11,302,30,31,9
1,107,116,106,115,1,14,9,34,241,11,302,437,1,7
0,108,117,105,114,0,305,4,10,14,7,241,30,31,9
0,108,117,106,115,0,242,4,34,14,7,241,437,1,7
1,108,117,107,116,0,228,4,9,14,7,241,241,11,302
0,109,117,106,115,0,242,7,34,361,438,267,437,1,7
0,109,117,107,116,0,228,7,9,361,438,267,241,11,302
1,109,117,108,117,1,0,7,4,361,438,267,14,7,241
0,110,118,107,116,1,247,4,9,283,22,39,241,11,302
0,110,118,108,117,0,19,4,4,283,22,39,14,7,241
1,110,118,109,117,0,19,4,7,283,22,39,361,438,267
0,111,121,108,117,0,1941,10,4,37,22,40,14,7,241
0,111,121,109,117,0,1941,10,7,37,22,40,361,438,267
1,111,121,110,118,1,1922,10,4,37,22,40,283,22,39
0,112,122,109,117,0,2344,6,7,330,132,439,361,438,267
0,112,122,110,118,1,2325,6,4,330,132,439,283,22,39
1,112,122,111,121,1,403,6,10,330,132,439,37,22,40
0,113,123,110,118,1,2326,1,4,116,0,0,283,22,39
0,113,123,111,121,1,404,1,10,116,0,0,37,22,40
1,113,123,112,122,1,1,1,6,116,0,0,330,132,439
1,114,124,111,121,0,473,3,10,144,54,440,37,22,40
0,114,124,112,122,0,70,3,6,144,54,440,330,132,439
0,114,124,113,123,0,69,3,1,144,54,440,116,0,0
0,115,125,112,122,0,73,3,6,131,98,441,330,132,439
0,115,125,113,123,0,72,3,1,131,98,441,116,0,0
1,115,125,114,124,1,3,3,3,131,98,441,144,54,440
0,116,126,113,123,1,108,1,1,67,0,0,116,0,0
0,116,126,114,124,0,39,1,3,67,0,0,144,54,440
1,116,126,115,125,0,36,1,3,67,0,0,131,98,441
0,117,127,114,124,0,1654,12,3,26,442,3,144,54,440
0,117,127,115,125,0,1651,12,3,26,442,3,131,98,441
1,117,127,116,126,1,1615,12,1,26,442,3,67,0,0
0,118,128,115,125,0,1674,16,3,7,426,35,131,98,441
0,118,128,116,126,1,1638,16,1,7,426,35,67,0,0
1,118,128,117,127,1,23,16,12,7,426,35,26,442,3
1,1,0,0,0,1,0,8,13,37,10,11,132,443,444
0,2,1,0,0,1,138,10,13,269,98,445,132,443,444
1,2,1,1,0,1,138,10,8,269,98,445,37,10,11
0,3,1,0,0,1,138,2,13,446,70,0,132,443,444
0,3,1,1,0,1,138,2,8,446,70,0,37,10,11
1,3,1,2,1,1,0,2,10,446,70,0,269,98,445
0,4,1,1,0,1,138,4,8,119,447,448,37,10,11
0,4,1,2,1,1,0,4,10,119,447,448,269,98,445
1,4,1,3,1,1,0,4,2,119,447,448,446,70,0
0,5,1,2,1,1,0,9,10,400,7,10,269,98,445
0,5,1,3,1,1,0,9,2,400,7,10,446,70,0
1,5,1,4,1,1,0,9,4,400,7,10,119,447,448
0,6,2,3,1,0,17,4,2,7,85,39,446,70,0
0,6,2,4,1,0,17,4,4,7,85,39,119,447,448
0,6,2,5,1,0,17,4,9,7,85,39,400,7,10
0,7,2,4,1,0,17,5,4,192,160,11,119,447,448
0,7,2,5,1,0,17,5,9,192,160,11,400,7,10
0,7,2,6,2,1,0,5,4,192,160,11,7,85,39
0,8,3,5,1,0,31,8,9,119,283,241,400,7,10
0,8,3,6,2,1,14,8,4,119,283,241,7,85,39
1,8,3,7,2,1,14,8,5,119,283,241,192,160,11
0,9,4,6,2,0,19,5,4,424,449,450,7,85,39
1,9,4,7,2,0,19,5,5,424,449,450,192,160,11
0,9,4,8,3,0,5,5,8,424,449,450,119,283,241
0,10,5,7,2,0,47,4,5,199,101,451,192,160,11
1,10,5,8,3,0,33,4,8,199,101,451,119,283,241
0,10,5,9,4,1,28,4,5,199,101,451,424,449,450
0,11,5,8,3,0,33,8,8,7,426,45,119,283,241
0,11,5,9,4,1,28,8,5,7,426,45,424,449,450
1,11,5,10,5,1,0,8,4,7,426,45,199,101,451
0,12,6,9,4,0,92,1,5,43,0,0,424,449,450
1,12,6,10,5,0,64,1,4,43,0,0,199,101,451
0,12,6,11,5,0,64,1,8,43,0,0,7,426,45
1,13,6,10,5,0,64,1,4,36,0,0,199,101,451
0,13,6,11,5,0,64,1,8,36,0,0,7,426,45
0,13,6,12,6,1,0,1,1,36,0,0,43,0,0
1,14,7,11,5,0,68,1,8,36,0,0,7,426,45
0,14,7,12,6,1,4,1,1,36,0,0,43,0,0
0,14,7,13,6,1,4,1,1,36,0,0,36,0,0
0,15,8,12,6,1,5,18,1,7,10,46,43,0,0
0,15,8,13,6,1,5,18,1,7,10,46,36,0,0
1,15,8,14,7,1,1,18,1,7,10,46,36,0,0
0,16,9,13,6,0,143,1,1,452,0,0,36,0,0
0,16,9,14,7,0,139,1,1,452,0,0,36,0,0
1,16,9,15,8,0,138,1,18,452,0,0,7,10,46
0,17,9,14,7,0,139,7,1,39,453,46,36,0,0
1,17,9,15,8,0,138,7,18,39,453,46,7,10,46
0,17,9,16,9,1,0,7,1,39,453,46,452,0,0
0,18,9,15,8,0,138,7,18,7,8,454,7,10,46
0,18,9,16,9,1,0,7,1,7,8,454,452,0,0
1,18,9,17,9,1,0,7,7,7,8,454,39,453,46
0,19,9,16,9,1,0,31,1,455,456,202,452,0,0
0,19,9,17,9,1,0,31,7,455,456,202,39,453,46
1,19,9,18,9,1,0,31,7,455,456,202,7,8,454
0,20,10,17,9,0,201,5,7,37,193,194,39,453,46
0,20,10,18,9,0,201,5,7,37,193,194,7,8,454
1,20,10,19,9,0,201,5,31,37,193,194,455,456,202
0,21,11,18,9,1,1142,14,7,194,31,98,7,8,454
0,21,11,19,9,1,1142,14,31,194,31,98,455,456,202
1,21,11,20,10,0,941,14,5,194,31,98,37,193,194
0,22,12,19,9,1,1171,1,31,457,0,0,455,456,202
0,22,12,20,10,0,970,1,5,457,0,0,37,193,194
1,22,12,21,11,1,29,1,14,457,0,0,194,31,98
0,23,13,20,10,1,1521,1,5,36,0,0,37,193,194
1,23,13,21,11,0,580,1,14,36,0,0,194,31,98
0,23,13,22,12,0,551,1,1,36,0,0,457,0,0
1,24,14,21,11,0,585,3,14,30,31,458,194,31,98
0,24,14,22,12,0,556,3,1,30,31,458,457,0,0
0,24,14,23,13,1,5,3,1,30,31,458,36,0,0
0,25,15,22,12,1,642,31,1,119,194,459,457,0,0
0,25,15,23,13,0,91,31,1,119,194,459,36,0,0
0,25,15,24,14,0,86,31,3,119,194,459,30,31,458
0,26,16,23,13,1,311,1,1,14,0,0,36,0,0
0,26,16,24,14,1,306,1,3,14,0,0,30,31,458
1,26,16,25,15,0,220,1,31,14,0,0,119,194,459
0,27,17,24,14,1,320,7,3,119,194,460,30,31,458
1,27,17,25,15,0,234,7,31,119,194,460,119,194,459
0,27,17,26,16,1,14,7,1,119,194,460,14,0,0
0,28,18,25,15,1,617,1,31,461,0,0,119,194,459
0,28,18,26,16,0,397,1,1,461,0,0,14,0,0
1,28,18,27,17,0,383,1,7,461,0,0,119,194,460
0,29,21,26,16,1,4122,1,1,36,0,0,14,0,0
0,29,21,27,17,1,4108,1,7,36,0,0,119,194,460
1,29,21,28,18,0,3725,1,1,36,0,0,461,0,0
0,30,22,27,17,1,4197,5,7,38,194,304,119,194,460
0,30,22,28,18,0,3814,5,1,38,194,304,461,0,0
1,30,22,29,21,1,89,5,1,38,194,304,36,0,0
0,31,23,28,18,0,9179,4,1,194,31,304,461,0,0
0,31,23,29,21,1,5454,4,1,194,31,304,36,0,0
1,31,23,30,22,1,5365,4,5,194,31,304,38,194,304
0,32,23,29,21,1,5454,5,1,283,462,38,36,0,0
0,32,23,30,22,1,5365,5,5,283,462,38,38,194,304
1,32,23,31,23,1,0,5,4,283,462,38,194,31,304
0,33,24,30,22,0,5421,1,5,463,0,0,38,194,304
0,33,24,31,23,0,56,1,4,463,0,0,194,31,304
1,33,24,32,23,0,56,1,5,463,0,0,283,462,38
0,34,25,31,23,1,76,1,4,36,0,0,194,31,304
0,34,25,32,23,1,76,1,5,36,0,0,283,462,38
1,34,25,33,24,0,20,1,1,36,0,0,463,0,0
0,35,26,32,23,1,217,5,5,10,11,85,283,462,38
0,35,26,33,24,0,161,5,1,10,11,85,463,0,0
1,35,26,34,25,1,141,5,1,10,11,85,36,0,0
0,36,27,33,24,0,182,7,1,172,38,335,463,0,0
0,36,27,34,25,1,162,7,1,172,38,335,36,0,0
1,36,27,35,26,1,21,7,5,172,38,335,10,11,85
0,37,28,34,25,0,178,2,1,464,44,0,36,0,0
0,37,28,35,26,0,37,2,5,464,44,0,10,11,85
1,37,28,36,27,0,16,2,7,464,44,0,172,38,335
0,38,28,35,26,0,37,6,5,37,11,410,10,11,85
1,38,28,36,27,0,16,6,7,37,11,410,172,38,335
0,38,28,37,28,1,0,6,2,37,11,410,464,44,0
0,39,29,36,27,1,56,8,7,58,73,69,172,38,335
0,39,29,37,28,0,40,8,2,58,73,69,464,44,0
1,39,29,38,28,0,40,8,6,58,73,69,37,11,410
0,40,30,37,28,1,92,3,2,171,465,466,464,44,0
0,40,30,38,28,1,92,3,6,171,465,466,37,11,410
1,40,30,39,29,0,52,3,8,171,465,466,58,73,69
0,41,31,38,28,0,364,1,6,36,0,0,37,11,410
0,41,31,39,29,1,324,1,8,36,0,0,58,73,69
1,41,31,40,30,0,272,1,3,36,0,0,171,465,466
0,42,31,39,29,1,324,1,8,458,0,0,58,73,69
1,42,31,40,30,0,272,1,3,458,0,0,171,465,466
0,42,31,41,31,1,0,1,1,458,0,0,36,0,0
0,43,32,40,30,0,328,7,3,7,118,30,171,465,466
0,43,32,41,31,1,56,7,1,7,118,30,36,0,0
1,43,32,42,31,1,56,7,1,7,118,30,458,0,0
0,44,32,41,31,1,56,20,1,27,11,302,36,0,0
0,44,32,42,31,1,56,20,1,27,11,302,458,0,0
1,44,32,43,32,1,0,20,7,27,11,302,7,118,30
0,45,33,42,31,0,1915,1,1,452,0,0,458,0,0
0,45,33,43,32,0,1859,1,7,452,0,0,7,118,30
1,45,33,44,32,0,1859,1,20,452,0,0,27,11,302
0,46,33,43,32,0,1859,2,7,198,44,0,7,118,30
1,46,33,44,32,0,1859,2,20,198,44,0,27,11,302
0,46,33,45,33,1,0,2,1,198,44,0,452,0,0
0,47,33,44,32,0,1859,9,20,159,28,467,27,11,302
0,47,33,45,33,1,0,9,1,159,28,467,452,0,0
1,47,33,46,33,1,0,9,2,159,28,467,198,44,0
0,48,33,45,33,1,0,6,1,468,7,69,452,0,0
0,48,33,46,33,1,0,6,2,468,7,69,198,44,0
1,48,33,47,33,1,0,6,9,468,7,69,159,28,467
0,49,34,46,33,0,2780,5,2,283,10,11,198,44,0
0,49,34,47,33,0,2780,5,9,283,10,11,159,28,467
1,49,34,48,33,0,2780,5,6,283,10,11,468,7,69
0,50,35,47,33,1,5556,4,9,149,131,469,159,28,467
0,50,35,48,33,1,5556,4,6,149,131,469,468,7,69
1,50,35,49,34,0,2776,4,5,149,131,469,283,10,11
0,51,35,48,33,1,5556,1,6,470,0,0,468,7,69
1,51,35,49,34,0,2776,1,5,470,0,0,283,10,11
0,51,35,50,35,1,0,1,4,470,0,0,149,131,469
0,52,35,49,34,0,2776,10,5,98,471,472,283,10,11
0,52,35,50,35,1,0,10,4,98,471,472,149,131,469
1,52,35,51,35,1,0,10,1,98,471,472,470,0,0
0,53,36,50,35,1,10,5,4,26,121,473,149,131,469
0,53,36,51,35,1,10,5,1,26,121,473,470,0,0
1,53,36,52,35,1,10,5,10,26,121,473,98,471,472
0,54,37,51,35,0,844,1,1,36,0,0,470,0,0
0,54,37,52,35,0,844,1,10,36,0,0,98,471,472
0,54,37,53,36,0,834,1,5,36,0,0,26,121,473
0,55,37,52,35,0,844,3,10,37,387,82,98,471,472
1,55,37,53,36,0,834,3,5,37,387,82,26,121,473
0,55,37,54,37,1,0,3,1,37,387,82,36,0,0
0,56,38,53,36,1,5110,2,5,474,70,0,26,121,473
0,56,38,54,37,0,4276,2,1,474,70,0,36,0,0
1,56,38,55,37,0,4276,2,3,474,70,0,37,387,82
0,57,38,54,37,0,4276,18,1,7,45,56,36,0,0
0,57,38,55,37,0,4276,18,3,7,45,56,37,387,82
1,57,38,56,38,1,0,18,2,7,45,56,474,70,0
0,58,39,55,37,1,33486,5,3,231,7,475,37,387,82
0,58,39,56,38,0,29210,5,2,231,7,475,474,70,0
1,58,39,57,38,0,29210,5,18,231,7,475,7,45,56
0,59,39,56,38,0,29210,8,2,476,73,433,474,70,0
1,59,39,57,38,0,29210,8,18,476,73,433,7,45,56
0,59,39,58,39,1,0,8,5,476,73,433,231,7,475
0,60,40,57,38,1,38911,14,18,477,26,121,7,45,56
0,60,40,58,39,0,9701,14,5,477,26,121,231,7,475
1,60,40,59,39,0,9701,14,8,477,26,121,476,73,433
0,61,41,58,39,1,10152,1,5,36,0,0,231,7,475
0,61,41,59,39,1,10152,1,8,36,0,0,476,73,433
1,61,41,60,40,0,451,1,14,36,0,0,477,26,121
0,62,42,59,39,1,10218,7,8,192,146,11,476,73,433
1,62,42,60,40,0,517,7,14,192,146,11,477,26,121
0,62,42,61,41,1,66,7,1,192,146,11,36,0,0
0,63,43,60,40,1,662,3,14,464,386,70,477,26,121
0,63,43,61,41,0,211,3,1,464,386,70,36,0,0
1,63,43,62,42,0,145,3,7,464,386,70,192,146,11
0,64,43,61,41,0,211,4,1,478,11,476,36,0,0
1,64,43,62,42,0,145,4,7,478,11,476,192,146,11
0,64,43,63,43,1,0,4,3,478,11,476,464,386,70
0,65,43,62,42,0,145,19,7,455,58,479,192,146,11
0,65,43,63,43,1,0,19,3,455,58,479,464,386,70
1,65,43,64,43,1,0,19,4,455,58,479,478,11,476
0,66,43,63,43,1,0,13,3,13,480,481,464,386,70
0,66,43,64,43,1,0,13,4,13,480,481,478,11,476
1,66,43,65,43,1,0,13,19,13,480,481,455,58,479
0,67,44,64,43,0,988,1,4,36,0,0,478,11,476
0,67,44,65,43,0,988,1,19,36,0,0,455,58,479
1,67,44,66,43,0,988,1,13,36,0,0,13,480,481
0,68,45,65,43,1,1090,2,19,482,483,0,455,58,479
1,68,45,66,43,1,1090,2,13,482,483,0,13,480,481
0,68,45,67,44,0,102,2,1,482,483,0,36,0,0
0,69,45,66,43,1,1090,9,13,166,38,484,13,480,481
0,69,45,67,44,0,102,9,1,166,38,484,36,0,0
1,69,45,68,45,1,0,9,2,166,38,484,482,483,0
0,70,45,67,44,0,102,7,1,7,8,485,36,0,0
0,70,45,68,45,1,0,7,2,7,8,485,482,483,0
1,70,45,69,45,1,0,7,9,7,8,485,166,38,484
0,71,45,68,45,1,0,5,2,486,11,27,482,483,0
0,71,45,69,45,1,0,5,9,486,11,27,166,38,484
1,71,45,70,45,1,0,5,7,486,11,27,7,8,485
0,72,46,69,45,0,3365,5,9,7,204,487,166,38,484
0,72,46,70,45,0,3365,5,7,7,204,487,7,8,485
1,72,46,71,45,0,3365,5,5,7,204,487,486,11,27
0,73,46,70,45,0,3365,6,7,10,11,476,7,8,485
0,73,46,71,45,0,3365,6,5,10,11,476,486,11,27
1,73,46,72,46,1,0,6,5,10,11,476,7,204,487
0,74,46,71,45,0,3365,5,5,39,31,391,486,11,27
0,74,46,72,46,1,0,5,5,39,31,391,7,204,487
1,74,46,73,46,1,0,5,6,39,31,391,10,11,476
0,75,47,72,46,1,1,5,5,85,23,488,7,204,487
0,75,47,73,46,1,1,5,6,85,23,488,10,11,476
1,75,47,74,46,1,1,5,5,85,23,488,39,31,391
0,76,48,73,46,1,3,10,6,103,489,363,10,11,476
0,76,48,74,46,1,3,10,5,103,489,363,39,31,391
1,76,48,75,47,1,2,10,5,103,489,363,85,23,488
0,77,49,74,46,1,3633,3,5,7,85,39,39,31,391
0,77,49,75,47,1,3632,3,5,7,85,39,85,23,488
1,77,49,76,48,1,3630,3,10,7,85,39,103,489,363
0,78,50,75,47,1,3643,7,5,231,7,241,85,23,488
1,78,50,76,48,1,3641,7,10,231,7,241,103,489,363
0,78,50,77,49,1,11,7,3,231,7,241,7,85,39
1,1,0,0,0,1,0,5,11,193,30,490,7,8,9
0,2,1,0,0,0,269,1,11,117,0,0,7,8,9
1,2,1,1,0,0,269,1,5,117,0,0,193,30,490
0,3,1,0,0,0,269,3,11,30,253,491,7,8,9
1,3,1,1,0,0,269,3,5,30,253,491,193,30,490
0,3,1,2,1,1,0,3,1,30,253,491,117,0,0
0,4,2,1,0,1,296,3,5,224,54,351,193,30,490
0,4,2,2,1,0,27,3,1,224,54,351,117,0,0
1,4,2,3,1,0,27,3,3,224,54,351,30,253,491
0,5,3,2,1,0,1994,2,1,492,70,0,117,0,0
0,5,3,3,1,0,1994,2,3,492,70,0,30,253,491
1,5,3,4,2,1,1967,2,3,492,70,0,224,54,351
0,6,3,3,1,0,1994,6,3,132,493,291,30,253,491
0,6,3,4,2,1,1967,6,3,132,493,291,224,54,351
1,6,3,5,3,1,0,6,2,132,493,291,492,70,0
0,7,4,4,2,0,2167,8,3,7,58,476,224,54,351
0,7,4,5,3,0,200,8,2,7,58,476,492,70,0
1,7,4,6,3,0,200,8,6,7,58,476,132,493,291
0,8,5,5,3,1,227,3,2,7,57,70,492,70,0
0,8,5,6,3,1,227,3,6,7,57,70,132,493,291
1,8,5,7,4,0,27,3,8,7,57,70,7,58,476
0,9,5,6,3,1,227,3,6,52,53,70,132,493,291
1,9,5,7,4,0,27,3,8,52,53,70,7,58,476
0,9,5,8,5,1,0,3,3,52,53,70,7,57,70
0,10,6,7,4,0,75,15,8,7,8,58,7,58,476
0,10,6,8,5,1,48,15,3,7,8,58,7,57,70
1,10,6,9,5,1,48,15,3,7,8,58,52,53,70
0,11,6,8,5,1,48,20,3,7,22,230,7,57,70
0,11,6,9,5,1,48,20,3,7,22,230,52,53,70
1,11,6,10,6,1,0,20,15,7,22,230,7,8,58
0,12,7,9,5,1,62,5,3,494,495,496,52,53,70
0,12,7,10,6,1,14,5,15,494,495,496,7,8,58
1,12,7,11,6,1,14,5,20,494,495,496,7,22,230
0,13,8,10,6,1,16,1,15,497,0,0,7,8,58
1,13,8,11,6,1,16,1,20,497,0,0,7,22,230
0,13,8,12,7,1,2,1,5,497,0,0,494,495,496
1,14,9,11,6,1,20,1,20,498,0,0,7,22,230
0,14,9,12,7,1,6,1,5,498,0,0,494,495,496
0,14,9,13,8,1,4,1,1,498,0,0,497,0,0
0,15,10,12,7,1,20,4,5,499,500,501,494,495,496
0,15,10,13,8,1,18,4,1,499,500,501,497,0,0
0,15,10,14,9,1,14,4,1,499,500,501,498,0,0
0,16,11,13,8,0,58,1,1,423,0,0,497,0,0
0,16,11,14,9,0,54,1,1,423,0,0,498,0,0
1,16,11,15,10,0,40,1,4,423,0,0,499,500,501
